FID;NOME;GEOCODIGO;POINT_X;POINT_Y;NOMEUF;SIGLAUF
5059;Itupiranga;1503705;-49.872516;-5.116460;PARA;PA
5060;Teresina;2211001;-42.740228;-5.102141;PIAUI;PI
5061;Coivaras;2202737;-42.284559;-5.098698;PIAUI;PI
5062;Baraúna;2401453;-37.618310;-5.092601;RIO GRANDE DO NORTE;RN
5063;São Raimundo do Doca Bezerra;2111631;-45.098340;-5.088784;MARANHAO;MA
5064;Boa Viagem;2302404;-39.808769;-5.088139;CEARA;CE
5065;Porto do Mangue;2410256;-36.839239;-5.087871;RIO GRANDE DO NORTE;RN
5066;Quixeré;2311504;-37.862067;-5.087348;CEARA;CE
5067;Vila Nova dos Martírios;2112852;-48.081717;-5.072602;MARANHAO;MA
5068;Arame;2100956;-45.955838;-5.062677;MARANHAO;MA
5069;Cidelândia;2103257;-47.830344;-5.056772;MARANHAO;MA
5070;Bom Jesus do Tocantins;1501576;-48.764144;-5.053820;PARA;PA
5071;São José dos Basílios;2111250;-44.568313;-5.040343;MARANHAO;MA
5072;São João do Soter;2111078;-43.767055;-5.039993;MARANHAO;MA
5073;Morada Nova;2308708;-38.435115;-5.036382;CEARA;CE
5074;Dom Pedro;2103802;-44.394527;-5.023055;MARANHAO;MA
5075;São Roberto;2111672;-45.034155;-5.018392;MARANHAO;MA
5076;Altos;2200400;-42.468941;-5.014458;PIAUI;PI
5077;Joselândia;2105609;-44.754636;-5.013104;MARANHAO;MA
5078;Areia Branca;2401107;-37.037167;-5.000582;RIO GRANDE DO NORTE;RN
5079;Governador Archer;2104503;-44.218321;-4.997167;MARANHAO;MA
5080;Nova Ipixuna;1504976;-49.236511;-4.992108;PARA;PA
5081;Maués;1302900;-58.061130;-4.984917;AMAZONAS;AM
5082;Sigefredo Pacheco;2210656;-41.813172;-4.980148;PIAUI;PI
5083;Ibicuitinga;2305332;-38.556942;-4.974310;CEARA;CE
5084;Juazeiro do Piauí;2205516;-41.589531;-4.967685;PIAUI;PI
5085;Lagoa Grande do Maranhão;2105963;-45.397010;-4.961982;MARANHAO;MA
5086;Quixadá;2311306;-38.950511;-4.958114;CEARA;CE
5087;Borba;1300805;-59.534335;-4.956772;AMAZONAS;AM
5088;Abel Figueiredo;1500131;-48.427110;-4.955614;PARA;PA
5089;Grossos;2404408;-37.209744;-4.947471;RIO GRANDE DO NORTE;RN
5090;Tamboril;2313203;-40.335574;-4.927703;CEARA;CE
5091;Monsenhor Tabosa;2308609;-40.044152;-4.914408;CEARA;CE
5092;Ipaporanga;2305654;-40.803627;-4.909725;CEARA;CE
5093;Esperantinópolis;2104008;-44.890466;-4.895651;MARANHAO;MA
5094;Tibau;2411056;-37.323070;-4.888363;RIO GRANDE DO NORTE;RN
5095;Campo Maior;2202208;-42.145541;-4.876684;PIAUI;PI
5096;Jaguaruana;2307007;-37.749162;-4.865522;CEARA;CE
5097;Caxias;2103000;-43.289150;-4.864790;MARANHAO;MA
5098;Madalena;2307635;-39.515640;-4.855671;CEARA;CE
5099;Russas;2311801;-38.151370;-4.842305;CEARA;CE
5100;Jatobá do Piauí;2205276;-41.918306;-4.840931;PIAUI;PI
5101;Santo Antônio dos Lopes;2110302;-44.480542;-4.827678;MARANHAO;MA
5102;Poranga;2311009;-41.077303;-4.799563;CEARA;CE
5103;Açailândia;2100055;-47.334568;-4.788835;MARANHAO;MA
5104;Poção de Pedras;2108900;-44.912180;-4.784741;MARANHAO;MA
5105;Ibaretama;2305266;-38.725314;-4.780104;CEARA;CE
5106;Ararendá;2301257;-40.746784;-4.772383;CEARA;CE
5107;Choró;2303931;-39.191143;-4.772152;CEARA;CE
5108;Icapuí;2305357;-37.410519;-4.738237;CEARA;CE
5109;Lago da Pedra;2105708;-45.206675;-4.737738;MARANHAO;MA
5110;Itaiçaba;2306207;-37.846900;-4.717665;CEARA;CE
5111;José de Freitas;2205508;-42.524548;-4.713551;PIAUI;PI
5112;Jutaí;1302306;-68.403696;-4.712308;AMAZONAS;AM
5113;Palhano;2310001;-38.027799;-4.707988;CEARA;CE
5114;Marajá do Sena;2106359;-45.661624;-4.700112;MARANHAO;MA
5115;Milton Brandão;2206357;-41.510467;-4.693023;PIAUI;PI
5116;Capinzal do Norte;2102754;-44.305800;-4.682442;MARANHAO;MA
5117;Nova Russas;2309300;-40.528493;-4.679846;CEARA;CE
5118;Aracati;2301109;-37.687364;-4.678696;CEARA;CE
5119;Bernardo do Mearim;2101939;-44.691914;-4.671891;MARANHAO;MA
5120;Nossa Senhora de Nazaré;2206753;-42.188785;-4.642532;PIAUI;PI
5121;Catunda;2303659;-40.174905;-4.631116;CEARA;CE
5122;Itatira;2306603;-39.570823;-4.624350;CEARA;CE
5123;Cocal de Telha;2202711;-41.960573;-4.622680;PIAUI;PI
5124;Pedreiras;2108207;-44.590297;-4.619178;MARANHAO;MA
5125;Codó;2103307;-43.883876;-4.605434;MARANHAO;MA
5126;Beruri;1300631;-61.790027;-4.604075;AMAZONAS;AM
5127;Jacundá;1503804;-49.179354;-4.602710;PARA;PA
5128;Bom Jesus das Selvas;2102036;-46.689729;-4.600333;MARANHAO;MA
5129;Itapiúna;2306504;-38.952211;-4.596199;CEARA;CE
5130;União;2211100;-42.794541;-4.594363;PIAUI;PI
5131;Lago dos Rodrigues;2105948;-44.930852;-4.588532;MARANHAO;MA
5132;Igarapé Grande;2105203;-44.820509;-4.585289;MARANHAO;MA
5133;Ipueiras;2305902;-40.876995;-4.572838;CEARA;CE
5134;Lima Campos;2106003;-44.464647;-4.556851;MARANHAO;MA
5135;Lago do Junco;2105807;-44.992868;-4.541888;MARANHAO;MA
5136;Boqueirão do Piauí;2201945;-42.107528;-4.539167;PIAUI;PI
5137;Trizidela do Vale;2112233;-44.669017;-4.528691;MARANHAO;MA
5138;Ocara;2309458;-38.507642;-4.526339;CEARA;CE
5139;Capitão de Campos;2202406;-41.902201;-4.525067;PIAUI;PI
5140;Paulo Ramos;2108108;-45.361154;-4.518803;MARANHAO;MA
5141;Rondon do Pará;1506187;-48.460388;-4.515970;PARA;PA
5142;Novo Repartimento;1505064;-50.277802;-4.504529;PARA;PA
5143;Aldeias Altas;2100303;-43.381674;-4.500851;MARANHAO;MA
5144;São Paulo de Olivença;1303908;-69.450883;-4.496511;AMAZONAS;AM
5145;Buriticupu;2102325;-46.343019;-4.490602;MARANHAO;MA
5146;Pedro Ii;2207900;-41.399508;-4.490209;PIAUI;PI
5147;Lagoa Alegre;2205557;-42.564503;-4.489254;PIAUI;PI
5148;Aracoiaba;2301208;-38.715977;-4.483216;CEARA;CE
5149;Tefé;1304203;-65.540287;-4.482129;AMAZONAS;AM
5150;Capistrano;2302909;-38.909423;-4.468260;CEARA;CE
5151;Fortim;2304459;-37.875863;-4.463421;CEARA;CE
5152;Hidrolândia;2305209;-40.402987;-4.438986;CEARA;CE
5153;Coari;1301209;-64.126189;-4.438089;AMAZONAS;AM
5154;Cabeceiras do Piauí;2202059;-42.333591;-4.431846;PIAUI;PI
5155;Aratuba;2301406;-39.026921;-4.420049;CEARA;CE
5156;Peritoró;2108454;-44.280864;-4.419645;MARANHAO;MA
5157;Beberibe;2302206;-38.114782;-4.400330;CEARA;CE
5158;Canindé;2302800;-39.418379;-4.398396;CEARA;CE
5159;Croatá;2304236;-40.976348;-4.388109;CEARA;CE
5160;Baturité;2302107;-38.852114;-4.381501;CEARA;CE
5161;São Luís Gonzaga do Maranhão;2111409;-44.640436;-4.380370;MARANHAO;MA
5162;Brejo de Areia;2102150;-45.548517;-4.368998;MARANHAO;MA
5163;Ipu;2305803;-40.670380;-4.368911;CEARA;CE
5164;Lagoa de São Francisco;2205573;-41.581427;-4.363697;PIAUI;PI
5165;Boa Hora;2201770;-42.106054;-4.354429;PIAUI;PI
5166;Bom Lugar;2102077;-45.020589;-4.347176;MARANHAO;MA
5167;Santa Quitéria;2312205;-40.042635;-4.340752;CEARA;CE
5168;Piripiri;2208403;-41.771407;-4.331244;PIAUI;PI
5169;Barreira;2301950;-38.621030;-4.327698;CEARA;CE
5170;Mulungu;2309102;-38.989557;-4.306083;CEARA;CE
5171;Chorozinho;2303956;-38.473403;-4.303627;CEARA;CE
5172;Santa Luzia;2110005;-45.899703;-4.283876;MARANHAO;MA
5173;Itinga do Maranhão;2105427;-47.259339;-4.271768;MARANHAO;MA
5174;Pires Ferreira;2310951;-40.584249;-4.259380;CEARA;CE
5175;Domingos Mourão;2203420;-41.310044;-4.255104;PIAUI;PI
5176;Redenção;2311603;-38.765722;-4.249350;CEARA;CE
5177;Coelho Neto;2103406;-43.110966;-4.248335;MARANHAO;MA
5178;Vitorino Freire;2113009;-45.311840;-4.244961;MARANHAO;MA
5179;Guaramiranga;2305100;-38.946980;-4.244485;CEARA;CE
5180;Rurópolis;1506195;-55.210651;-4.241017;PARA;PA
5181;Miguel Alves;2206209;-42.772930;-4.240330;PIAUI;PI
5182;Cascavel;2303501;-38.299918;-4.237846;CEARA;CE
5183;Guaraciaba do Norte;2305001;-40.918324;-4.235217;CEARA;CE
5184;Acarape;2300150;-38.662621;-4.221614;CEARA;CE
5185;Afonso Cunha;2100105;-43.295120;-4.209948;MARANHAO;MA
5186;Alto Alegre do Maranhão;2100436;-44.392719;-4.208771;MARANHAO;MA
5187;Pacoti;2309805;-38.903407;-4.198158;CEARA;CE
5188;Barras;2201200;-42.367403;-4.189788;PIAUI;PI
5189;Dom Eliseu;1502939;-47.897582;-4.187062;PARA;PA
5190;Anori;1300102;-62.072399;-4.185186;AMAZONAS;AM
5191;Pacajus;2309607;-38.498715;-4.183842;CEARA;CE
5192;Senador José Porfírio;1507805;-51.773091;-4.176906;PARA;PA
5193;Caridade;2303006;-39.119497;-4.175601;CEARA;CE
5194;Bacabal;2101202;-44.757558;-4.170430;MARANHAO;MA
5195;Varjota;2313955;-40.494318;-4.167909;CEARA;CE
5196;Paramoti;2310407;-39.400144;-4.160521;CEARA;CE
5197;Timbiras;2112100;-43.813158;-4.152515;MARANHAO;MA
5198;Carnaubal;2303402;-41.009415;-4.130144;CEARA;CE
5199;Palmácia;2310100;-38.839351;-4.126415;CEARA;CE
5200;Altamira do Maranhão;2100402;-45.495246;-4.122001;MARANHAO;MA
5201;Brasileira;2201960;-41.637366;-4.121049;PIAUI;PI
5202;Reriutaba;2311702;-40.615461;-4.118612;CEARA;CE
5203;Guaiúba;2304954;-38.673884;-4.104984;CEARA;CE
5204;Coroatá;2103604;-44.145032;-4.102582;MARANHAO;MA
5205;Horizonte;2305233;-38.464092;-4.102080;CEARA;CE
5206;Duque Bacelar;2103901;-43.009589;-4.098897;MARANHAO;MA
5207;Olho D'água das Cunhãs;2107407;-45.120383;-4.094873;MARANHAO;MA
5208;Pindoretama;2310852;-38.312056;-4.056334;CEARA;CE
5209;General Sampaio;2304608;-39.445438;-4.056137;CEARA;CE
5210;Graça;2304657;-40.776806;-4.048471;CEARA;CE
5211;São Benedito;2312304;-40.973508;-4.040820;CEARA;CE
5212;Goianésia do Pará;1503093;-49.016012;-4.031011;PARA;PA
5213;Nossa Senhora dos Remédios;2206803;-42.607755;-4.030408;PIAUI;PI
5214;Tabatinga;1304062;-69.682502;-4.026685;AMAZONAS;AM
5215;Batalha;2201507;-42.057721;-4.017474;PIAUI;PI
5216;São João da Fronteira;2209872;-41.283361;-4.010334;PIAUI;PI
5217;Maranguape;2307700;-38.814237;-4.009504;CEARA;CE
5218;Pacujá;2309904;-40.690071;-4.000581;CEARA;CE
5219;Itaitinga;2306256;-38.550042;-4.000002;CEARA;CE
5220;Anapu;1500859;-51.300457;-3.998805;PARA;PA
5221;Lago Verde;2105906;-44.882871;-3.990465;MARANHAO;MA
5222;Nova Olinda do Norte;1303106;-58.598920;-3.990141;AMAZONAS;AM
5223;São Mateus do Maranhão;2111508;-44.527263;-3.986959;MARANHAO;MA
5224;Aquiraz;2301000;-38.394226;-3.976397;CEARA;CE
5225;Apuiarés;2300903;-39.321860;-3.971251;CEARA;CE
5226;Cariré;2303105;-40.522353;-3.951929;CEARA;CE
5227;Pacatuba;2309706;-38.595668;-3.951658;CEARA;CE
5228;Ibiapina;2305308;-41.005876;-3.950684;CEARA;CE
5229;Porto;2208502;-42.707580;-3.948631;PIAUI;PI
5230;Satubinha;2111722;-45.260033;-3.939886;MARANHAO;MA
5231;Tejuçuoca;2313351;-39.584276;-3.933641;CEARA;CE
5232;Groaíras;2304905;-40.366276;-3.911702;CEARA;CE
5233;Bom Jardim;2102002;-46.420331;-3.901285;MARANHAO;MA
5234;Buriti;2102200;-43.001178;-3.900424;MARANHAO;MA
5235;Mucambo;2309003;-40.755121;-3.898135;CEARA;CE
5236;Placas;1505650;-54.500495;-3.890008;PARA;PA
5237;Campo Largo do Piauí;2202174;-42.547293;-3.881887;PIAUI;PI
5238;Maracanaú;2307650;-38.628962;-3.880741;CEARA;CE
5239;Alto Alegre do Pindaré;2100477;-46.006924;-3.879835;MARANHAO;MA
5240;Eusébio;2304285;-38.458624;-3.877277;CEARA;CE
5241;Ubajara;2313609;-41.000685;-3.865801;CEARA;CE
5242;Irauçuba;2306108;-39.817429;-3.865195;CEARA;CE
5243;Fernando de Noronha;2605459;-32.424905;-3.854665;PERNAMBUCO;PE
5244;Tucuruí;1508100;-49.823196;-3.854212;PARA;PA
5245;Pentecoste;2310704;-39.149793;-3.852732;CEARA;CE
5246;Piracuruca;2208304;-41.614014;-3.852075;PIAUI;PI
5247;Pio Xii;2108702;-45.093437;-3.851681;MARANHAO;MA
5248;Chapadinha;2103208;-43.453980;-3.846943;MARANHAO;MA
5249;Santa Inês;2109908;-45.424655;-3.835161;MARANHAO;MA
5250;Forquilha;2304350;-40.227412;-3.831080;CEARA;CE
5251;Esperantina;2203701;-42.189561;-3.823399;PIAUI;PI
5252;São João do Arraial;2209971;-42.449236;-3.819017;PIAUI;PI
5253;Sobral;2312908;-40.225893;-3.810357;CEARA;CE
5254;Ulianópolis;1508126;-47.493841;-3.809737;PARA;PA
5255;Conceição do Lago-Açu;2103554;-44.838400;-3.797524;MARANHAO;MA
5256;Fortaleza;2304400;-38.527959;-3.785769;CEARA;CE
5257;Autazes;1300300;-59.521373;-3.784638;AMAZONAS;AM
5258;Caucaia;2303709;-38.809287;-3.783513;CEARA;CE
5259;Pirapemas;2108801;-44.172468;-3.782889;MARANHAO;MA
5260;São José do Divino;2210052;-41.860712;-3.774498;PIAUI;PI
5261;Manaquiri;1302553;-60.693699;-3.773681;AMAZONAS;AM
5262;Careiro;1301100;-60.184272;-3.770672;AMAZONAS;AM
5263;Bela Vista do Maranhão;2101772;-45.263796;-3.760198;MARANHAO;MA
5264;Matões do Norte;2106631;-44.476085;-3.758131;MARANHAO;MA
5265;Tufilândia;2112274;-45.581429;-3.756555;MARANHAO;MA
5266;Tianguá;2313401;-41.055399;-3.736619;CEARA;CE
5267;Breu Branco;1501782;-49.371173;-3.735673;PARA;PA
5268;Itapajé;2306306;-39.574061;-3.734460;CEARA;CE
5269;Frecheirinha;2304509;-40.831564;-3.717637;CEARA;CE
5270;Vargem Grande;2112704;-43.853753;-3.710921;MARANHAO;MA
5271;Matias Olímpio;2206100;-42.583561;-3.707525;PIAUI;PI
5272;Morro do Chapéu do Piauí;2206670;-42.262851;-3.705296;PIAUI;PI
5273;Alvarães;1300029;-65.320689;-3.698473;AMAZONAS;AM
5274;Pindaré-Mirim;2108504;-45.438765;-3.691723;MARANHAO;MA
5275;Brejo;2102101;-42.828923;-3.686641;MARANHAO;MA
5276;Umirim;2313757;-39.385041;-3.686535;CEARA;CE
5277;Pacajá;1505486;-50.632435;-3.683897;PARA;PA
5278;Aveiro;1501006;-56.016295;-3.667258;PARA;PA
5279;Igarapé do Meio;2105153;-45.120333;-3.650384;MARANHAO;MA
5280;Cocal dos Alves;2202729;-41.392452;-3.648191;PIAUI;PI
5281;São Luís do Curu;2312601;-39.264771;-3.646051;CEARA;CE
5282;Coreaú;2304004;-40.729102;-3.643087;CEARA;CE
5283;Mata Roma;2106409;-43.227147;-3.625688;MARANHAO;MA
5284;Uruburetama;2313807;-39.516541;-3.623028;CEARA;CE
5285;Cantanhede;2102705;-44.261701;-3.621489;MARANHAO;MA
5286;Luzilândia;2205805;-42.364070;-3.607960;PIAUI;PI
5287;São Gonçalo do Amarante;2312403;-39.057763;-3.602697;CEARA;CE
5288;Alcântaras;2300507;-40.544839;-3.593232;CEARA;CE
5289;Uruará;1508159;-53.807720;-3.584035;PARA;PA
5290;Meruoca;2308203;-40.451922;-3.578073;CEARA;CE
5291;Vitória do Mearim;2112902;-44.924400;-3.568111;MARANHAO;MA
5292;Madeiro;2205854;-42.529457;-3.565339;PIAUI;PI
5293;Caraúbas do Piauí;2202539;-41.824737;-3.564911;PIAUI;PI
5294;Miraíma;2308377;-39.909685;-3.560433;CEARA;CE
5295;Tururu;2313559;-39.406214;-3.551354;CEARA;CE
5296;Anapurus;2100808;-43.108165;-3.544635;MARANHAO;MA
5297;Joca Marques;2205458;-42.426792;-3.544216;PIAUI;PI
5298;Viçosa do Ceará;2314102;-41.135418;-3.543808;CEARA;CE
5299;Joaquim Pires;2205409;-42.082724;-3.539256;PIAUI;PI
5300;Miranda do Norte;2106755;-44.528677;-3.534244;MARANHAO;MA
5301;Arari;2101004;-44.728005;-3.533498;MARANHAO;MA
5302;Juruá;1302207;-66.309200;-3.526642;AMAZONAS;AM
5303;São João do Carú;2111029;-46.379075;-3.510855;MARANHAO;MA
5304;Anamã;1300086;-61.719809;-3.501519;AMAZONAS;AM
5305;Milagres do Maranhão;2106672;-42.795323;-3.496203;MARANHAO;MA
5306;Massapê;2308005;-40.387719;-3.484386;CEARA;CE
5307;Paracuru;2310209;-39.040340;-3.481499;CEARA;CE
5308;Monção;2106904;-45.320508;-3.480531;MARANHAO;MA
5309;Santana do Acaraú;2312007;-40.164953;-3.462096;CEARA;CE
5310;Moraújo;2308807;-40.679688;-3.461513;CEARA;CE
5311;Cocal;2202703;-41.547282;-3.455109;PIAUI;PI
5312;Nina Rodrigues;2107209;-43.812772;-3.428870;MARANHAO;MA
5313;Paraipaba;2310258;-39.182992;-3.425578;CEARA;CE
5314;Governador Newton Bello;2104651;-45.897325;-3.419776;MARANHAO;MA
5315;Amaturá;1300060;-68.286854;-3.417393;AMAZONAS;AM
5316;Itapipoca;2306405;-39.599042;-3.396493;CEARA;CE
5317;Caxingó;2202653;-41.850595;-3.390184;PIAUI;PI
5318;Itapecuru Mirim;2105401;-44.275965;-3.387674;MARANHAO;MA
5319;Cajari;2102507;-45.030770;-3.379604;MARANHAO;MA
5320;São Benedito do Rio Preto;2110401;-43.619757;-3.375559;MARANHAO;MA
5321;Murici dos Portelas;2206696;-42.012044;-3.356964;PIAUI;PI
5322;Presidente Vargas;2109304;-43.955820;-3.345963;MARANHAO;MA
5323;Santa Quitéria do Maranhão;2110104;-42.880257;-3.344923;MARANHAO;MA
5324;Trairi;2313500;-39.354048;-3.337076;CEARA;CE
5325;Uruoca;2313906;-40.680371;-3.321261;CEARA;CE
5326;São Bernardo;2110609;-42.405948;-3.312095;MARANHAO;MA
5327;Magalhães de Almeida;2106300;-42.184084;-3.299641;MARANHAO;MA
5328;Brasil Novo;1501725;-52.684768;-3.295957;PARA;PA
5329;Manacapuru;1302504;-60.960455;-3.292428;AMAZONAS;AM
5330;Codajás;1301308;-62.973545;-3.288791;AMAZONAS;AM
5331;Careiro da Várzea;1301159;-59.602965;-3.286604;AMAZONAS;AM
5332;Morrinhos;2308906;-40.091415;-3.284095;CEARA;CE
5333;Senador Sá;2312809;-40.461283;-3.270919;CEARA;CE
5334;Zé Doca;2114007;-45.914596;-3.266967;MARANHAO;MA
5335;Urbano Santos;2112605;-43.280572;-3.260067;MARANHAO;MA
5336;Penalva;2108306;-45.284141;-3.251667;MARANHAO;MA
5337;Anajatuba;2100709;-44.591626;-3.248432;MARANHAO;MA
5338;Amontada;2300754;-39.786065;-3.240440;CEARA;CE
5339;Buriti dos Lopes;2202000;-41.803312;-3.238464;PIAUI;PI
5340;Granja;2304707;-41.005166;-3.234146;CEARA;CE
5341;Paragominas;1505502;-47.602582;-3.203349;PARA;PA
5342;Santana do Maranhão;2110237;-42.614363;-3.197295;MARANHAO;MA
5343;Belterra;1501451;-54.993137;-3.190945;PARA;PA
5344;Marco;2307809;-40.262320;-3.189514;CEARA;CE
5345;Itacoatiara;1301902;-58.774776;-3.173227;AMAZONAS;AM
5346;Martinópole;2307908;-40.647448;-3.169096;CEARA;CE
5347;Uarini;1304260;-65.410456;-3.167542;AMAZONAS;AM
5348;Medicilândia;1504455;-53.195380;-3.158802;PARA;PA
5349;Santa Rita;2110203;-44.318760;-3.157974;MARANHAO;MA
5350;Bom Princípio do Piauí;2201919;-41.629184;-3.157686;PIAUI;PI
5351;Viana;2112803;-45.001276;-3.155789;MARANHAO;MA
5352;Vitória do Xingu;1508357;-51.970011;-3.141540;PARA;PA
5353;Boa Vista do Ramos;1300680;-57.670321;-3.137872;AMAZONAS;AM
5354;Baião;1501204;-49.698932;-3.129540;PARA;PA
5355;Barreirinha;1300508;-57.171075;-3.126651;AMAZONAS;AM
5356;Cachoeira Grande;2102374;-43.928327;-3.120611;MARANHAO;MA
5357;Belágua;2101731;-43.462342;-3.101315;MARANHAO;MA
5358;Chaval;2303907;-41.232739;-3.092682;CEARA;CE
5359;Presidente Juscelino;2109205;-44.077861;-3.088955;MARANHAO;MA
5360;Luís Correia;2205706;-41.481483;-3.082847;PIAUI;PI
5361;Caapiranga;1300839;-61.877321;-3.081881;AMAZONAS;AM
5362;Araguanã;2100873;-45.788574;-3.077256;MARANHAO;MA
5363;Iranduba;1301852;-60.479133;-3.073244;AMAZONAS;AM
5364;Matinha;2106508;-45.002350;-3.071603;MARANHAO;MA
5365;Centro Novo do Maranhão;2103174;-46.533769;-3.070831;MARANHAO;MA
5366;Mojuí dos Campos;1504752;-54.575359;-3.070733;PARA;PA
5367;Bela Cruz;2302305;-40.307926;-3.053189;CEARA;CE
5368;Santo Antônio do Içá;1303700;-69.089166;-3.050903;AMAZONAS;AM
5369;Itarema;2306553;-39.889714;-3.049126;CEARA;CE
5370;São João Batista;2111003;-44.759632;-3.004482;MARANHAO;MA
5371;Cajueiro da Praia;2202083;-41.363407;-2.992589;PIAUI;PI
5372;Pedro do Rosário;2108256;-45.430313;-2.989578;MARANHAO;MA
5373;Olinda Nova do Maranhão;2107456;-45.008587;-2.976974;MARANHAO;MA
5374;Morros;2107100;-43.776562;-2.973179;MARANHAO;MA
5375;Barroquinha;2302057;-41.171890;-2.972345;CEARA;CE
5376;Araioses;2100907;-42.016559;-2.970225;MARANHAO;MA
5377;Acaraú;2300200;-40.088863;-2.967623;CEARA;CE
5378;Parnaíba;2207702;-41.752408;-2.966494;PIAUI;PI
5379;Camocim;2302602;-40.801241;-2.950969;CEARA;CE
5380;Água Doce do Maranhão;2100154;-42.166128;-2.946682;MARANHAO;MA
5381;Rosário;2109601;-44.202713;-2.943094;MARANHAO;MA
5382;Bacabeira;2101251;-44.368673;-2.930400;MARANHAO;MA
5383;Tutóia;2112506;-42.390854;-2.923756;MARANHAO;MA
5384;Tailândia;1507953;-48.736652;-2.907911;PARA;PA
5385;Nova Olinda do Maranhão;2107357;-45.966211;-2.904972;MARANHAO;MA
5386;Cruz;2304251;-40.325821;-2.896612;CEARA;CE
5387;Jijoca de Jericoacoara;2307254;-40.494698;-2.878450;CEARA;CE
5388;São Vicente Ferrer;2111706;-44.938929;-2.877070;MARANHAO;MA
5389;Cajapió;2102408;-44.575715;-2.860969;MARANHAO;MA
5390;Paulino Neves;2108058;-42.611374;-2.855784;MARANHAO;MA
5391;Barreirinhas;2101707;-42.910450;-2.839903;MARANHAO;MA
5392;Ilha Grande;2204659;-41.807839;-2.827346;PIAUI;PI
5393;Silves;1304005;-58.538180;-2.821785;AMAZONAS;AM
5394;Axixá;2101103;-44.102821;-2.819683;MARANHAO;MA
5395;Urucurituba;1304401;-57.770878;-2.817722;AMAZONAS;AM
5396;Ipixuna do Pará;1503457;-47.922568;-2.805982;PARA;PA
5397;São Bento;2110500;-44.999392;-2.798385;MARANHAO;MA
5398;Primeira Cruz;2109403;-43.364181;-2.705842;MARANHAO;MA
5399;Palmeirândia;2107605;-45.025995;-2.694441;MARANHAO;MA
5400;Tonantins;1304237;-67.827231;-2.691523;AMAZONAS;AM
5401;Bacurituba;2101350;-44.634681;-2.688753;MARANHAO;MA
5402;Parintins;1303403;-56.855812;-2.686520;AMAZONAS;AM
5403;Moju;1504703;-49.073916;-2.683763;PARA;PA
5404;Santarém;1506807;-55.239613;-2.675716;PARA;PA
5405;Humberto de Campos;2105005;-43.579782;-2.638656;MARANHAO;MA
5406;Tomé-Açu;1508001;-48.267686;-2.636176;PARA;PA
5407;São Luís;2111300;-44.309201;-2.631207;MARANHAO;MA
5408;Icatu;2105104;-43.871764;-2.628097;MARANHAO;MA
5409;Juruti;1503903;-56.220349;-2.623033;PARA;PA
5410;Santo Amaro do Maranhão;2110278;-43.184835;-2.623005;MARANHAO;MA
5411;Manaus;1302603;-60.251153;-2.607107;AMAZONAS;AM
5412;Presidente Sarney;2109270;-45.362366;-2.587552;MARANHAO;MA
5413;São José de Ribamar;2111201;-44.094879;-2.585859;MARANHAO;MA
5414;Mocajuba;1504604;-49.467660;-2.576780;PARA;PA
5415;Peri Mirim;2108405;-44.897928;-2.568560;MARANHAO;MA
5416;Portel;1505809;-50.955382;-2.565434;PARA;PA
5417;Santa Luzia do Paruá;2110039;-45.792648;-2.540031;MARANHAO;MA
5418;Rio Preto da Eva;1303569;-59.638252;-2.529897;AMAZONAS;AM
5419;Pinheiro;2108603;-45.133986;-2.504511;MARANHAO;MA
5420;Paço do Lumiar;2107506;-44.121673;-2.503983;MARANHAO;MA
5421;Itapiranga;1302009;-58.598537;-2.501352;AMAZONAS;AM
5422;Fonte Boa;1301605;-66.355098;-2.491785;AMAZONAS;AM
5423;Maraã;1302801;-65.032044;-2.438116;AMAZONAS;AM
5424;Raposa;2109452;-44.091721;-2.433579;MARANHAO;MA
5425;Centro do Guilherme;2103158;-46.120602;-2.430844;MARANHAO;MA
5426;Santa Helena;2109809;-45.383500;-2.425298;MARANHAO;MA
5427;Bequimão;2101905;-44.786779;-2.424279;MARANHAO;MA
5428;Maranhãozinho;2106375;-45.948802;-2.410969;MARANHAO;MA
5429;Alcântara;2100204;-44.531679;-2.392973;MARANHAO;MA
5430;Nova Esperança do Piriá;1504950;-46.900036;-2.392778;PARA;PA
5431;Bagre;1501105;-50.180240;-2.378470;PARA;PA
5432;Presidente Médici;2109239;-45.773940;-2.319282;MARANHAO;MA
5433;Oeiras do Pará;1505205;-49.904995;-2.289646;PARA;PA
5434;Central do Maranhão;2103125;-44.869267;-2.261476;MARANHAO;MA
5435;Cametá;1502103;-49.513598;-2.253103;PARA;PA
5436;Aurora do Pará;1500958;-47.726538;-2.231194;PARA;PA
5437;Porto de Moz;1505908;-52.546658;-2.183923;PARA;PA
5438;Garrafão do Norte;1503077;-47.076156;-2.168660;PARA;PA
5439;Turilândia;2112456;-45.440609;-2.159171;MARANHAO;MA
5440;Guimarães;2104909;-44.644779;-2.147275;MARANHAO;MA
5441;Prainha;1506005;-53.658762;-2.117904;PARA;PA
5442;Governador Nunes Freire;2104677;-45.824957;-2.062611;MARANHAO;MA
5443;Mirinzal;2106805;-44.843266;-2.058637;MARANHAO;MA
5444;Igarapé-Miri;1503309;-49.135183;-2.057929;PARA;PA
5445;Novo Airão;1303205;-61.702438;-2.048498;AMAZONAS;AM
5446;Capitão Poço;1502301;-47.234004;-2.042444;PARA;PA
5447;Acará;1500206;-48.411516;-2.034095;PARA;PA
5448;Mãe do Rio;1504059;-47.513324;-1.991208;PARA;PA
